WARNING 2022-03-24 13:05:10,438 retry_on_timeout 428758 140411674818304 retry on timeout: fetch_ohlcv!
WARNING 2022-03-24 13:17:10,998 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,045 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,098 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,136 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,209 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,236 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,293 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,350 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,407 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,464 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,526 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,589 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,652 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,714 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,786 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,843 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,905 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:11,983 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,016 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,077 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,114 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,166 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,208 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,276 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,360 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,430 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,438 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,440 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,464 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,501 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,549 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,638 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,690 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,753 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,800 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,837 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,870 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,872 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,874 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,876 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,878 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,879 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,881 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,904 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,941 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:12,974 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,012 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,069 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,132 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,194 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,257 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,319 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,409 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,466 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:17:13,528 bot_handler 435139 140608726923008 Could not connect to muck price server from price ticker 0!
WARNING 2022-03-24 13:27:05,228 retry_on_timeout 428758 140411674818304 retry on timeout: fetch_ohlcv!
WARNING 2022-03-24 13:30:18,001 retry_on_timeout 428758 140411674818304 retry on timeout: fetch_ohlcv!
WARNING 2022-03-24 13:30:35,139 retry_on_timeout 428758 140411674818304 retry on timeout: fetch_ohlcv!
WARNING 2022-03-24 13:30:40,631 retry_on_timeout 428758 140411674818304 retry on timeout: fetch_ohlcv!
